Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM strict
5,1345,134,2,131,45,635,1008
6,1318,129,3,130,283,1043,1169
7,1298,320,4,128,367,301,1170
8,985,127,1,127,372,1236,1159
9,2,17,1,126,963,301,1161
10,1346,826,2,2,966,628,38
11,1319,829,4,3,967,22,34
1,1299,831,1,5,968,530,44
2,986,832,3,6,969,1369,57
3,1,833,3,7,28,929,7
4,1,835,2,8,751,650,3
5,1300,837,1,69,752,98,117
6,4,839,1,71,753,1997,125
7,3,1,5,72,754,279,144
8,2,5,3,74,755,552,164
9,1,6,1,23,771,1347,136
10,5,8,2,18,772,831,1020
1,4,11,2,20,773,1899,1009
2,3,12,4,22,42,1068,1014
3,2,136,1,24,123,776,1010
4,1,131,2,25,172,2085,1171
5,6,322,2,27,174,46,1172
6,5,129,3,28,184,1850,1161
7,4,15,2,29,185,328,1163
8,3,825,1,1,186,1588,4
9,2,828,1,3,340,1260,6
1,1,830,1,4,1091,155,19
2,1,831,1,5,30,16,31
3,2,832,6,6,75,310,35
4,3,834,1,67,238,75,79
5,4,836,5,69,242,1268,87
6,5,838,2,70,418,525,106
7,6,4,3,72,420,992,126
8,1,5,4,21,421,604,98
1,2,7,7,16,422,326,982
2,1221,10,2,18,423,59,971
3,1220,11,6,20,30,1252,976
4,1219,137,1,22,772,541,972
5,1218,132,2,23,773,1008,1133
6,1,323,5,25,775,620,1134
7,3,130,1,26,776,1110,1123
1,2,14,5,27,785,385,1125
2,1,821,1,2,786,1578,10
3,4,824,8,3,787,215,23
4,3,826,9,4,988,682,27
5,2,827,2,5,979,294,31
6,1,828,4,66,980,1193,83
1,5,830,3,68,981,600,91
2,4,832,4,69,982,1067,110
3,3,834,1,71,983,478,130
4,2,1,3,20,1080,679,102
5,1,3,11,15,1081,136,986
1,1225,6,7,17,1082,1793,975
2,1224,7,8,19,1083,2260,980
3,1223,141,3,21,176,715,976
4,1222,136,1,22,183,1872,1137
1,4,327,1,24,1061,467,1138
2,1226,134,4,25,1062,1078,1127
3,1225,10,6,26,1063,79,1129
1,1224,820,3,1,1064,2124,13
2,1223,823,181,2,1065,2147,37
1,5,825,7,3,1066,388,41
1610,1,826,1555,64,1067,1324,73
1379,1,827,1539,66,338,781,81
1,2,829,665,67,1041,797,100
2,3,831,667,69,1042,933,120
3,4,833,664,18,1043,1875,92
1380,5,2,668,13,1044,2160,976
1,6,5,1385,15,1045,1557,965
2,7,6,1382,17,1046,430,970
1381,1,142,598,19,1047,1176,966
1,2,137,5,20,1048,53,1127
1382,3,328,1,22,29,1073,1128
801,4,135,6,23,122,603,1117
1616,5,9,2,24,248,217,1119
1721,6,818,1,1,268,103,50
806,1,821,1,2,328,129,54
805,2,823,3,72,329,346,285
1324,1,824,1,63,408,357,60
1,3,825,4,65,623,560,68
1325,2,827,2,66,625,232,87
1415,1,829,1,68,31,760,107
1,4,831,1,17,101,947,79
1674,3,3,2,12,273,187,963
1675,2,4,1,14,279,636,952
1051,1,131,12,16,281,43,957
1,5,144,2,18,282,27,953
2,4,139,7,19,283,1766,1114
3,3,330,90,21,572,139,1115
1052,2,137,15,22,573,2089,1104
1226,1,7,1,23,36,23,1106
1415,1,815,13,1,49,66,4
113,1405,818,1,62,67,50,110
2,1389,820,8,64,443,1789,118
682,1388,821,91,65,630,116,137
1,1387,822,16,67,631,2112,157
1054,1380,824,1,16,632,25,129
1624,1374,826,1,11,640,608,1013
1552,1330,828,3,13,642,1179,1002
1553,1329,1,2,15,36,950,1007
1322,1328,147,1,17,113,1423,1003
1549,1327,142,1,18,515,212,1164
1,1326,333,2,20,815,70,1165
1323,1325,140,1,21,816,229,1154
1550,1163,4,4,22,946,244,1156
1230,977,814,2,61,947,967,114
1612,976,817,5,63,948,1109,122
1229,975,819,3,64,949,473,141
1258,853,820,1,66,36,738,161
1168,1,821,4,15,188,880,133
1691,1316,823,2,10,189,1211,1017
1,1,825,1,12,407,1353,1006
1739,1,827,3,14,415,142,1011
1405,1,148,1,16,416,960,1007
1169,1,143,59,17,421,889,1168
1738,1,334,135,19,472,612,1169
1736,1334,141,1,20,670,816,1158
1735,1154,3,1,21,44,683,1160
1734,1036,162,2,304,105,133,140
1733,1034,242,4,302,123,846,10
1635,642,44,2,7,451,627,269
1692,179,269,3,9,453,1636,1332
1731,1,5,6,10,891,1024,2
1341,1,244,4,299,1043,392,62
1,1,95,1,1031,1052,1903,99
1342,1,281,3,15,1053,1057,1356
896,3,275,1,314,80,1276,138
820,1,167,4,1662,121,267,149
114,2,58,7,1335,401,879,239
1525,1,67,5,19,477,1511,211
1524,1,283,1,1156,624,79,173
1,1,237,1,312,635,416,8
1526,1,400,2,13,648,495,42
1525,1,716,1,136,651,406,906
1712,1,627,2,434,1042,1221,1063
1711,1,718,3,435,34,1335,271
1640,1,719,4,436,231,1719,1046
1334,1,722,1,437,232,815,218
1333,1,642,2,438,233,929,617
1,1032,723,3,439,934,1313,1020
2,1,726,1,440,935,114,1018
3,1420,728,2,14,936,498,1087
4,1,729,1,2,937,384,719
5,1271,731,1,3,938,74,921
1335,1168,732,22,185,67,339,1053
1334,1167,733,5,1097,497,595,950
1,1166,313,44,187,498,1097,1029
2,1165,49,2,183,687,1053,1059
3,1164,537,1,184,737,794,999
4,1162,326,36,8,738,710,1019
1336,1161,451,3,257,760,623,1049
1335,1,529,13,259,779,1156,976
1,1,738,7,261,1047,724,922
2,1,325,37,265,65,776,923
3,1,743,20,132,761,432,924
1337,1,403,45,134,765,122,157
1336,1,314,16,432,766,73,1282
1,1,405,46,433,767,203,1334
2,2,406,15,434,768,195,45
1338,1,409,14,435,770,260,24
1337,1,329,19,436,771,1029,142
1,1437,410,36,437,1044,110,10
1339,797,413,47,438,907,525,113
1338,798,42,11,1205,908,385,34
802,1,1009,1,1,909,952,4
1,2,264,12,182,910,409,64
1426,1,425,17,6,911,356,44
1289,1,12,21,191,912,1302,190
801,1467,239,23,309,1028,1291,64
803,1159,100,6,1021,1029,1547,101
1427,1,276,45,5,1041,145,1358
1290,1,221,3,515,102,101,1197
802,1,225,2,517,186,158,1221
1568,1,111,37,1739,301,242,1164
1,1388,55,2,9,393,329,63
1569,1358,57,14,10,398,204,53
854,1,561,8,11,408,1676,1248
1659,1,58,38,12,409,1728,55
360,1,510,21,15,875,1384,1256
1731,1,811,46,1,1026,830,1147
1,786,816,17,2,246,879,1122
2,785,817,47,3,1007,749,1048
1732,1,391,16,426,1008,1147,1305
1,1,393,15,427,1009,1212,69
1736,1,394,20,428,1010,77,22
1735,363,397,35,429,1011,842,1272
1734,362,317,48,430,1012,427,368
1733,1,398,12,431,1021,1337,166
1,1322,401,13,432,1023,1361,34
1395,1321,651,18,274,249,1308,137
2,1320,413,22,1089,893,350,58
3,1318,386,10,176,968,70,28
1396,1317,14,7,1392,1002,186,88
1,1,153,32,166,1007,1506,68
2,1,418,10,124,1008,1462,182
1397,1,5,11,1,1013,1203,25
1,1,6,24,2,1014,1119,99
1398,1493,1050,15,1014,1015,1032,1087
1065,1492,757,1,4,101,1565,1067
1401,1491,1105,5,183,142,315,1068
1453,1490,756,25,8,360,367,1210
1,1489,754,8,9,522,23,1094
2,1488,250,33,10,551,531,101
3,1487,753,4,11,556,482,1092
4,1486,301,34,14,577,612,109
5,1485,133,3,411,991,214,74
1234,1484,1,2,1,993,149,1042
1066,1483,762,7,3,43,1438,1043
1402,1300,1110,48,182,94,519,1185
1,1088,761,35,7,115,934,1069
2,1087,759,1,8,142,24,126
3,1,255,5,9,173,53,1067
4,1413,758,9,10,437,1711,134
1234,1,306,5,13,444,17,219
1067,1,763,12,2,446,239,968
1403,1,1111,27,181,985,1453,969
1674,1,762,15,6,70,1409,1111
1673,1,760,16,7,390,1150,995
1,1,256,19,8,406,1066,200
2,1,759,20,9,408,979,993
3,1,307,4,12,978,1512,208
1068,1,699,10,253,979,368,325
1404,1,1544,20,1103,980,420,328
1,1,171,3,1087,981,76,32
2,1505,184,28,365,982,478,1162
1407,1,1545,1,1031,422,429,95
1069,1,224,29,319,424,559,252
1405,1,516,2,4,432,161,143
1643,1,304,3,5,434,96,27
1642,1,31,2,6,924,1385,1168
1457,1,26,9,7,925,34,25
1,1512,21,53,10,926,466,1176
550,1511,8,30,45,927,881,150
1408,1510,1,6,134,928,29,27
1070,1509,3,4,150,87,1658,55
1406,1508,507,1,151,495,909,780
1621,1297,4,1,152,497,1641,198
549,949,456,16,153,499,1897,180
699,948,382,23,155,500,205,161
1070,437,179,19,156,838,249,152
1069,1,7,20,23,967,508,140
630,1,49,15,175,970,592,142
1270,1086,45,24,174,972,679,26
1,1085,38,8,173,38,146,1169
2,1084,31,14,172,484,2026,24
1271,1,24,16,169,485,2078,1177
1,1,17,1,71,487,1734,265
1468,1,14,24,72,488,1180,264
1272,1,7,5,73,489,1229,263
1469,1,61,25,74,494,1099,262
1380,715,30,6,75,495,1497,261
1,1,34,7,76,847,1562,260
2,2,40,2,78,56,273,176
3,1484,349,13,79,394,1692,181
4,1473,351,57,80,703,1192,538
1381,1187,855,26,81,721,777,103
1,1551,352,10,82,722,1687,89
2,1465,804,3,83,723,749,59
3,1431,2,5,1,933,603,116
1382,1282,506,11,2,942,1277,1311
1,1204,3,19,3,723,1329,118
2,1,455,2,6,724,480,1319
1383,1552,504,28,1,725,350,1195
1,1551,1,29,2,726,28,2
1384,1550,33,1,82,727,513,206
354,1549,453,7,5,743,776,1203
1333,1548,260,2,85,744,963,183
1298,1547,385,5,40,745,980,177
1297,1546,503,11,1,69,620,1193
1757,1545,537,10,81,91,677,989
1296,1518,51,4,4,106,1470,8
1295,1512,764,3,84,241,666,1012
1418,1479,43,12,14,389,263,340
1555,1478,889,6,39,407,910,1018
1,1477,779,8,80,408,1015,204
1299,1476,782,1,3,409,470,1201
1298,1475,34,9,83,134,518,181
1758,1346,452,5,38,142,1739,175
1297,1318,261,2,140,181,1756,422
1296,1317,386,4,141,182,1396,421
1419,1306,486,3,1281,501,99,1020
1556,1209,578,3,77,502,2246,657
1586,1206,713,4,80,503,110,1026
1,1136,556,5,372,504,1039,1228
2,1135,838,1,35,37,1686,997
1587,1,525,1,3,68,1791,1291
1,2,277,6,1647,450,306,61
1588,1347,54,2,671,452,258,218
1574,1346,119,3,464,580,17,1155
1740,1345,854,9,4,581,343,299
1,1344,287,8,437,584,1640,233
2,1343,1183,2,976,585,507,157
1741,1342,223,1,1183,45,1629,1094
1,1341,173,10,31,208,700,587
1742,1340,800,4,1210,212,53,172
1493,1339,168,6,25,388,52,12
1,1319,241,1,1549,390,1433,517
2,1318,244,7,667,391,1481,566
3,1083,250,6,217,392,360,42
4,1,262,5,266,393,1657,212
1,1526,271,1,345,742,490,384
2,1348,276,2,1855,743,1646,153
3,1347,280,7,1859,745,717,357
1,1346,52,1,1861,746,70,263
2,1345,62,3,293,755,35,1054
1,1344,873,4,1010,756,1450,183
1737,1343,785,4,606,757,1498,475
1732,1342,385,1,855,958,1297,39
1731,1341,167,7,1303,453,850,1185
1729,1340,935,8,1290,875,1286,349
1088,1320,760,1,1284,876,357,792
1692,1319,53,5,31,877,290,1092
1751,1324,858,3,33,878,395,871
1696,1323,33,10,667,879,1090,945
1,1321,34,2,799,955,1138,63
1577,1320,1182,6,1076,956,2147,292
1027,1085,714,7,75,485,11,284
392,879,653,2,3,722,940,838
391,878,655,4,4,729,1587,848
1160,877,921,2,6,730,1692,845
1,876,916,9,7,731,207,836
1161,875,909,1,8,732,159,763
1,3,902,1,116,838,2136,573
2,2,893,8,118,846,1207,574
3,1,5,2,1,93,560,10
4,1551,12,4,3,299,455,7
1,1550,19,3,4,300,1940,2
2,1384,28,5,5,947,1988,75
3,1383,922,9,229,948,929,1059
1,1325,7,3,2,949,1576,3
2,1324,14,5,3,950,1681,12
1,1322,23,2,4,951,196,85
1507,1321,917,6,228,35,148,1069
1506,1161,7,6,1,68,647,9
1082,1160,16,4,2,90,752,82
1623,1159,910,11,226,255,733,1066
1702,1027,9,3,1,256,781,73
471,4,903,2,225,261,105,1057
274,3,894,5,224,262,1380,984
1580,2,176,3,114,313,1428,232
1473,1,169,7,116,68,1485,254
1717,1555,161,1,118,546,1533,215
1716,1323,158,8,120,547,48,224
1,1322,181,1,111,548,2065,225
1702,1211,271,5,143,549,1754,1102
1573,1092,1,1,5,550,747,1054
22,1091,715,3,172,689,509,998
395,969,714,2,174,690,1239,783
1703,968,274,6,177,70,1007,209
23,5,499,2,333,250,238,572
1270,4,568,1,201,251,492,575
1719,3,192,8,271,252,1245,1
1718,2,370,1,367,698,730,1149
1715,1,526,7,2,699,515,9
1706,1556,17,1,6,741,1463,1148
1,1324,103,2,8,943,618,7
2,1323,1,4,9,644,230,85
1271,6,217,1,1121,655,76,1153
1720,5,2,1,10,656,930,47
1719,4,498,3,225,937,1682,248
1716,3,442,1,239,938,804,1099
1707,2,173,4,67,939,878,160
1,1,240,1,99,940,1502,32
1272,1559,270,1,141,941,995,1103
1721,1558,2,8,7,118,686,1055
1720,1557,716,9,170,122,1681,999
1717,1555,715,3,172,123,354,784
1708,1554,273,5,175,137,909,208
1041,1553,500,1,331,143,698,571
14,1552,567,1,199,562,250,574
1,1486,193,8,158,563,555,1150
2,1485,369,672,269,565,1256,10
1292,1484,525,427,365,94,715,1149
1281,1483,16,1,4,171,730,6
1807,1313,582,6,6,172,1159,86
1044,1312,104,1,7,179,623,1154
1677,1310,216,2,1119,467,948,46
1670,912,1,2,8,927,604,247
1669,911,497,578,223,932,1141,1100
1445,910,443,1,237,933,1468,159
1412,7,174,3,65,81,941,31
1484,1558,239,2,97,132,318,928
1210,1556,54,5,137,142,1889,47
1483,1555,57,3,11,143,1571,95
1340,1554,716,1,327,144,381,151
1795,1553,351,2,195,592,1545,366
1726,1485,409,1,154,593,1773,1140
1777,1484,153,2,265,610,418,1
1481,1314,309,120,361,238,582,1156
1593,1313,200,1,2,322,74,1064
1716,1311,366,1,3,327,492,4
1613,8,320,121,1115,918,508,1196
1769,1,215,1,4,921,258,1397
567,1525,281,3,219,922,1072,50
1,1519,659,2,233,923,5,1309
2,1517,390,1,61,924,512,1181
3,1488,23,1,93,31,1947,222
4,1327,269,6,135,407,156,1093
5,1324,3,1,13,594,273,1045
1,1315,717,1394,164,595,1057,989
2,2,716,1174,166,596,131,774
3,1436,272,2,169,604,1674,218
4,1313,501,1590,325,606,1215,581
1,1219,566,1570,193,915,1405,584
2,410,194,1566,152,77,796,1139
3,2,368,1563,263,479,529,16
1,1,524,1561,359,779,471,303
2,1,15,573,1,780,562,76
1,1,581,5,1113,910,117,1144
565,1,105,1723,1187,911,692,56
1131,1,496,2,2,912,1223,257
1,1452,444,1,217,913,1305,1090
2,1451,38,1,231,152,82,169
3,1450,175,1,59,153,827,41
1132,1,238,1,91,371,18,918
1,1,227,2,134,379,247,46
2,1,224,1,14,380,1014,94
1133,912,997,1,324,385,1914,150
1820,1,70,2,192,436,925,365
1,1,690,3,151,634,89,1155
1134,1,128,1,262,197,989,1063
1079,1401,28,568,358,198,698,5
1,1400,481,571,1112,199,429,1195
964,1399,85,1240,1,900,1290,1396
1748,1398,601,2,216,901,1943,49
1747,1,940,8,230,902,1832,1308
1745,1,671,2,58,903,600,1180
1744,1,258,3,90,904,1433,221
1743,1,1387,1,447,29,210,583
1742,1136,98,3,448,403,2134,176
1646,1135,92,1,154,893,1036,165
1807,1,1217,4,104,894,1343,206
1196,1,1205,10,18,895,1232,785
1195,1,1390,5,59,896,833,940
1194,1500,1384,3,121,897,390,963
1193,1471,1395,1,122,898,1534,634
1192,1472,1396,1,123,148,436,584
1685,1,1397,1,124,487,510,585
1423,1,1398,5,125,886,399,491
1718,1,543,2,19,887,1223,677
1603,1,75,6,4,888,701,586
1595,1,957,4,511,889,397,351
1607,1,472,1,361,890,1733,10
1798,3,431,7,1181,891,1622,1426
18,1,124,4,84,189,1924,1
417,2,120,2,85,193,826,238
1,3,757,5,38,879,191,198
1508,4,758,11,6,880,302,200
19,1,635,2,1285,881,1098,910
20,1,474,3,1286,882,907,83
1596,2,475,9,124,883,796,106
1595,1,763,1,125,884,492,115
1608,3,624,1,126,82,225,114
1799,1444,620,6,128,183,1172,77
1509,1443,68,3,190,872,612,277
18,798,632,2,354,873,435,287
19,797,764,2,356,874,267,291
1318,796,559,5,129,875,947,662
1,7,766,2,1,876,387,837
1531,6,218,1,11,877,210,284
1319,5,7,2,9,67,923,935
1752,4,331,1,5,72,1921,974
1751,3,253,1,54,303,998,963
1749,2,231,161,298,306,2048,276
1532,1,226,1537,300,308,1311,871
1624,1592,220,1549,303,311,108,1020
1622,1521,236,1,161,358,1692,623
1309,1520,104,2,1515,363,458,499
1,1519,101,1,1275,31,1666,292
2,1,94,3,85,337,1234,390
1625,1593,75,1,34,346,1208,282
1623,1587,343,7,1263,347,2137,158
1310,2,683,21,1278,348,2022,28
1,1,705,75,55,866,1785,12
1626,1460,1,2,3,867,26,75
1625,1447,8,1,1079,869,2354,824
1624,10,9,3,1082,360,754,87
94,1,712,2,104,373,818,269
699,1461,713,1,106,377,133,95
1312,1448,714,2,108,860,1600,116
1,11,716,3,87,861,1536,199
1313,6,718,2,1,862,2221,922
1694,1,428,5,3,863,64,920
1380,1388,547,1,881,864,685,984
569,1235,1,4,12,228,621,985
112,1210,2,6,125,842,173,927
570,1208,257,5,154,843,484,915
111,1207,722,650,70,844,652,223
1853,1124,615,1,31,845,63,199
667,1123,711,3,103,846,487,364
1439,1122,712,2,105,847,1163,21
1739,1620,713,5,107,848,1172,104
812,1616,715,4,86,115,1243,827
1811,1615,717,3,2,364,818,85
1812,1614,722,7,882,383,110,1075
1,1613,723,6,13,384,547,825
2,1612,97,4,32,385,550,889
1813,1549,724,1,34,402,1100,890
1,1548,429,4,124,578,1109,832
1814,1546,548,5,126,579,1180,820
1734,1545,1,2,127,151,692,963
1543,1544,258,3,128,194,660,964
1815,1543,721,2,129,432,3,145
1613,1542,607,392,153,433,309,965
1625,1540,581,682,69,434,234,318
1816,1530,616,5,29,442,1650,220
435,1527,710,8,101,444,1659,385
17,1154,711,1,103,766,1730,83
1526,990,712,8,105,83,990,806
1,989,714,7,84,110,1647,106
2,1,716,3,884,111,9,1054
1681,1623,721,6,15,617,80,804
1682,1622,722,15,30,693,1457,868
1,1620,98,11,32,835,999,869
1095,1619,723,10,122,836,1656,811
1615,1617,430,658,124,837,946,799
1627,1616,549,671,125,55,164,942
1818,1615,259,655,126,139,1824,943
1528,1424,720,9,127,140,71,166
486,1419,608,14,151,143,1236,944
1829,1418,580,6,67,168,1528,339
1678,1417,2,2,927,352,1070,267
1322,1416,1,1,925,419,1727,268
1321,1415,780,1212,949,833,173,1387
1,1389,774,5,947,456,1307,1008
1325,1384,583,1,945,457,221,848
1830,1383,582,524,43,458,871,1376
1679,1382,192,1,4,757,1306,539
1323,1381,8,4,952,758,420,24
1322,1380,330,211,953,828,149,123
458,1243,141,1207,56,829,1480,141
1490,2,150,7,48,830,788,149
1,1,145,4,50,172,560,168
601,1329,336,1,51,284,148,188
602,660,143,2,53,814,1083,80
1858,1613,102,3,22,815,1331,48
1,1447,105,1,105,816,521,160
1859,1380,1,1,2,817,1235,95
1378,1379,80,2,62,821,1852,113
1477,1378,76,2,32,826,1756,239
1475,1375,151,283,46,58,1402,563
1791,1122,146,4,48,218,96,65
1851,2,337,281,49,331,354,47
1,1,144,1,51,332,1067,19
1,1609,142,4,54,342,100,11
1490,1608,138,3,55,343,1060,8
1464,1448,132,2,57,347,1160,28
1666,1428,128,1,59,811,1329,399
1416,1381,125,5,61,446,967,364
1481,1380,121,1,62,447,960,357
1755,1,117,2,63,448,1060,297
1864,1610,114,3,65,449,1229,479
1,1609,106,4,103,450,7,295
1856,1449,103,1,24,451,100,288
2,1429,184,2,948,457,269,230
3,1382,81,3,60,809,93,208
4,1381,77,1,30,51,169,80
1865,1617,338,2,1,64,262,99
1857,1616,324,2,174,800,761,134
1,1615,329,1,39,801,654,51
2,1614,122,1,1,803,1144,1
3,1613,3,2,4,805,198,797
1866,1611,122,1840,259,806,400,132
1858,1610,119,2,3,807,1103,798
1,1450,125,3,258,465,246,131
2,1430,48,5,370,553,607,1215
1867,1383,309,5,614,612,682,28
1859,1382,494,1,67,613,232,649
1,2,738,2,4,796,1376,805
1868,1,643,3,114,797,430,801
1860,1629,696,1841,1,798,168,1004
1869,1627,239,1,2,478,1335,121
1341,1618,42,4,3,479,478,199
1861,1617,509,4,127,480,839,78
1,1616,297,6,128,481,450,82
1870,1615,38,3,129,482,1934,835
1342,1614,33,1,130,501,972,143
1862,1613,28,1,132,532,1684,125
461,1429,15,2,133,31,962,106
460,1428,281,2,1,413,712,97
1,1427,186,4,111,415,250,85
1863,1383,53,1,59,543,1080,36
1819,1381,244,3,63,544,400,156
1820,1218,1535,1,111,547,180,4
1865,1217,95,1,110,548,336,241
1866,1126,34,4,2,45,220,21
1822,3,32,2,3,393,156,40
1011,2,29,2,186,788,64,1099
1,1,312,1,2,789,42,30
2,1,26,2,3,790,93,1231
1403,1630,437,3,4,791,16,419
1534,1628,283,1,184,792,1734,1069
1567,1624,286,4,1,669,1697,408
1401,1623,316,1,3,670,109,132
1535,1622,125,1,2,671,1641,680
1491,1621,546,2,1275,672,1604,819
1507,1384,3,2,183,673,1750,82
1,1382,196,1,186,674,1713,353
2,1233,409,3,932,675,37,114
1508,1633,205,1,373,477,855,389
1,1632,1044,7,24,489,665,1334
1773,1631,624,2,26,490,857,1241
1509,1620,398,206,1350,491,781,1429
1,1619,479,1,1351,600,388,74
2,1618,398,417,1,601,1807,1170
1,1617,164,1,325,602,164,183
10,1402,234,1,324,33,1683,1353
1892,1238,462,1,75,55,447,109
1161,1237,24,1515,81,220,745,114
1781,1236,345,2,84,221,601,7
1780,5,175,1,18,226,285,81
423,4,171,1,1262,227,704,1234
424,3,5,2,7,278,101,44
425,1,672,1,10,636,446,1129
426,2,278,1,1260,637,547,319
9,1621,661,2,1,779,1111,1675
246,1620,176,1,1255,780,287,121
1771,1619,501,1,1252,781,609,195
1651,1618,502,3,1250,782,754,642
410,1594,4,1,1244,783,1398,5
1,1435,732,3,1582,56,502,692
718,1432,733,5,1580,116,357,691
1803,1431,308,2,1237,245,896,62
991,1430,252,4,1578,247,1041,144
990,745,924,2,195,402,145,1251
1246,1,274,497,16,772,297,314
1430,1635,291,487,427,774,409,28
1782,1634,795,4,91,67,154,116
1,1632,457,110,68,387,885,558
2,1620,29,51,74,760,399,1227
3,1455,340,1,77,761,1127,51
1804,1436,180,1,11,762,1935,1122
992,1388,429,879,182,763,852,307
991,1274,117,1297,184,764,513,375
1247,1136,341,918,186,563,227,368
1431,1135,252,863,88,564,841,107
1358,1636,118,874,276,565,321,190
1357,1,490,1,110,573,1579,51
1429,2,497,3,8,575,12,484
1001,1,249,1217,326,754,1899,26
1783,1638,498,1227,6,755,96,637
1744,1637,432,1228,300,163,1264,1401
1,1436,1,2,2,167,1567,1
2,1435,199,1222,79,343,1480,202
1720,1434,200,71,81,345,970,201
1721,3,401,10,104,346,1803,12
1805,1639,293,107,101,347,1716,203
1481,1638,118,1727,998,348,38,456
1480,753,114,4,9,71,616,53
1510,1,526,1,230,95,1168,232
1762,1640,258,5,79,742,1384,231
993,1639,261,1920,86,743,1258,1263
992,2,39,3,296,749,1773,290
1248,1,295,2,90,750,450,169
1432,1627,289,1,254,751,1244,182
1697,1461,352,6,256,64,503,183
1521,1394,987,5,600,66,17,32
1835,1393,3,34,602,119,565,1012
1834,1392,591,2,434,605,69,1061
1,1389,245,2,278,615,863,25
1806,1136,914,1,366,616,623,1046
994,1132,284,1,1,617,381,618
993,1128,2,4,41,91,360,657
1249,16,69,7,39,432,880,105
1433,14,291,36,36,619,298,127
1456,13,128,4,17,717,794,157
1455,1,1078,3,71,732,1486,178
1454,1,110,2,1224,734,1867,33
1453,1616,114,7,1222,735,1126,57
1698,1581,30,4,27,700,606,176
1522,999,6,33,2,701,1188,41
1666,994,8,1,568,702,692,58
1450,2,12,4,4,703,645,40
1860,1584,2,2,566,705,44,17
1859,2,6,1,2,706,299,1
1901,1643,4,1,564,715,536,18
1170,1642,101,1,306,430,142,714
1790,1641,390,22,248,431,633,232
1789,1627,730,1639,563,620,684,659
237,1620,290,1752,348,670,1505,340
238,1230,1122,1865,942,671,896,38
1570,1229,4,1807,904,693,825,371
1633,1228,341,1731,5,712,548,335
1631,1227,336,463,6,67,1172,354
1144,1226,71,1,897,647,63,437
1,1225,225,1,179,656,38,893
1634,1224,808,3,50,657,775,871
1632,1223,801,2,52,665,884,910
1145,1222,793,4,54,666,1328,901
1222,1221,790,6,56,667,1248,900
1221,1220,813,2,47,177,737,1496
504,1219,1035,1,89,184,846,123
1395,1218,203,3,47,617,1290,377
1584,1,337,7,123,637,1210,214
1396,1,620,1,10,640,109,9
1624,1,19,1,1243,641,553,2
1623,1,24,9,1240,642,473,20
1,1,31,2,1238,237,444,19
2,1,39,8,1236,306,364,10
3,1,42,10,1234,307,80,91
4,1652,55,1,38,315,155,992
1625,1,788,4,40,316,177,29
1624,1,352,1,42,317,491,6
1,1,125,3,45,613,1330,469
2,1494,853,2,92,31,1236,466
3,1493,856,3,93,112,314,343
1626,515,636,2,84,469,1821,342
1625,1,637,1,83,598,1727,350
1,1,638,1,82,609,1507,168
2,2,539,1222,1123,610,927,364
1627,1,453,1,665,611,94,348
1626,1,686,2,106,74,1413,311
1,2,356,1,108,122,1223,290
1628,1,374,1,111,124,712,899
1627,1,868,31,9,125,1095,900
1328,2,872,111,11,294,874,971
1859,1674,877,114,12,475,121,274
1854,1598,596,144,13,512,675,949
1,1597,883,373,15,327,1081,235
1758,1596,597,382,18,549,960,77
